0,1,0,2,0,8,5,0,0,2,2,0,2,4,5,2,2,0,0,0,1,0,1,0,0,1,2,3,3,2,0,1,2,1,0
20,13,2,1,5,5,6,31,9,1,3,5,5,57,20,1,1,4,3,70,12,1,2,1,0,1,0,2,3,0,3,2,1,0,60
18,13,2,0,4,0,4,34,12,2,1,3,0,55,17,2,1,2,0,66,11,1,2,1,0,1,0,3,2,1,2,2,1,1,56
16,11,2,1,6,0,6,30,11,1,1,5,0,53,18,2,2,4,0,61,10,0,1,1,0,0,0,2,2,3,3,0,0,2,51
14,10,1,3,5,3,6,26,10,2,2,4,5,46,15,2,2,3,5,49,7,0,3,1,7,2,0,0,0,3,0,0,0,2,41
11,8,0,2,6,3,7,27,11,1,2,5,6,52,18,1,1,3,1,58,9,0,1,1,0,2,0,1,2,2,0,0,1,0,49
15,10,2,1,4,3,5,30,11,1,2,4,3,55,18,2,1,2,2,64,10,1,2,1,0,1,0,2,1,2,1,1,1,1,55
15,11,2,1,5,0,5,34,14,2,1,5,0,59,19,1,2,4,0,65,9,2,3,1,0,3,2,1,3,1,2,2,2,2,55
13,9,1,1,6,0,6,31,14,3,1,6,0,53,17,2,1,4,0,64,11,1,1,1,0,3,2,3,2,0,3,0,2,0,55
10,8,1,2,2,7,3,7,0,2,0,0,8,3,0,2,3,0,3,0,1,2,2,0,0,2,0,1,1,2,2,0,2,1,0
6,6,0,3,4,6,5,10,5,1,1,1,8,20,8,2,2,1,1,18,2,1,3,0,0,2,0,0,3,1,1,1,0,1,16
15,11,1,3,4,3,5,27,10,2,2,4,0,44,14,1,2,3,0,50,8,1,2,1,0,2,2,0,1,1,1,0,1,2,43
17,12,2,0,5,6,6,26,9,1,1,4,6,49,17,1,2,3,3,54,9,0,1,1,1,0,0,1,1,1,0,0,1,2,46
21,14,3,1,4,4,4,29,8,1,2,4,2,44,12,1,1,2,5,52,8,0,2,1,1,0,0,2,0,2,1,1,0,1,44
18,12,2,0,3,7,6,21,5,2,0,1,7,36,12,2,2,1,3,29,0,1,1,0,0,1,0,1,1,2,3,2,1,0,24
8,6,0,3,5,1,6,19,8,1,2,5,0,47,20,2,2,4,0,50,7,1,3,1,0,2,3,1,2,1,0,1,2,1,43
18,13,2,2,7,2,6,34,13,2,1,7,0,59,18,2,2,6,0,69,11,1,2,2,0,2,3,3,3,0,2,0,2,0,58
16,11,2,0,6,0,6,28,10,1,2,6,0,53,18,2,2,3,0,60,9,1,2,1,0,1,0,3,3,2,1,1,2,0,51
10,8,1,1,3,7,6,18,8,2,3,2,0,30,10,1,2,1,0,25,0,1,3,0,0,0,3,3,0,1,3,0,1,2,22
18,12,2,2,5,7,7,28,9,1,1,5,4,53,19,1,1,3,3,53,5,0,2,1,0,2,2,0,0,0,2,0,0,0,45
7,6,0,0,4,7,6,27,14,2,1,5,1,52,18,3,2,4,0,65,12,1,1,1,0,1,2,1,3,2,1,2,2,0,56
9,7,2,2,2,8,5,17,7,2,1,2,5,30,12,1,2,1,1,25,0,2,2,0,0,0,1,2,3,2,3,0,0,0,21
13,10,1,1,4,5,5,20,7,1,1,3,6,34,11,1,3,2,1,40,8,0,2,1,3,2,0,3,3,3,0,0,2,2,34
13,10,2,2,5,1,6,23,9,1,0,6,0,49,19,2,2,3,0,61,12,2,2,1,0,0,3,0,3,0,2,0,0,0,52
0,1,2,1,0,8,6,0,0,2,3,0,5,1,3,1,1,0,6,0,0,0,1,0,8,1,1,3,0,2,0,2,1,0,0
17,12,2,1,4,7,6,29,10,2,2,5,2,50,16,2,1,3,0,62,12,1,2,1,0,1,2,1,1,0,3,2,1,1,53
15,11,1,0,4,6,5,31,11,1,0,5,2,53,16,1,3,3,0,61,9,0,2,1,0,1,2,1,0,3,0,2,0,2,52
15,11,1,1,6,3,6,31,12,2,1,6,0,59,21,2,2,4,0,66,10,1,1,1,0,0,3,0,1,3,0,0,0,2,56
26,17,3,1,6,2,7,38,10,1,0,5,1,62,18,2,2,3,0,62,6,0,2,1,0,1,0,1,3,2,1,2,2,1,52
16,11,2,1,4,6,4,27,9,1,2,4,1,43,14,1,1,3,0,48,7,0,1,1,0,0,2,3,3,1,1,0,1,2,41
11,8,1,2,4,1,4,22,9,1,1,4,0,38,13,0,1,3,0,47,9,2,3,1,0,3,3,1,3,3,1,1,2,2,40
12,10,1,2,6,1,6,28,13,2,2,6,0,58,21,2,2,4,0,63,8,0,2,1,0,1,2,2,0,0,2,1,0,0,53
0,0,1,1,0,8,4,0,1,2,2,0,6,0,3,0,1,0,1,0,0,0,2,0,4,2,1,2,3,3,0,0,0,1,0
4,5,1,3,1,8,5,8,5,2,2,1,7,21,10,1,2,1,4,29,9,1,2,1,1,2,0,3,2,0,1,0,1,1,25
14,10,1,2,4,4,5,24,8,2,2,3,0,36,12,1,2,2,0,39,6,0,1,1,0,3,3,1,1,1,2,2,2,1,33
18,13,2,1,6,0,6,35,13,2,1,5,0,62,20,3,2,3,0,63,6,1,3,1,0,1,2,0,1,1,0,1,0,2,54
15,11,2,1,7,1,6,29,10,1,1,7,2,52,17,0,3,5,0,67,13,2,3,2,0,1,0,3,3,2,2,1,2,1,57
14,11,1,1,4,2,4,29,11,2,1,3,0,46,13,2,1,2,0,52,8,2,3,1,0,0,1,1,1,2,1,0,2,0,44
13,10,2,1,4,4,4,25,9,2,3,3,0,45,15,3,1,2,0,47,7,0,1,1,0,0,1,3,2,2,1,0,2,0,40
2,3,1,3,1,8,3,5,5,2,1,1,2,18,10,2,3,1,2,13,0,0,3,0,4,2,3,1,0,3,0,0,2,1,11
8,7,1,1,4,2,5,22,10,1,0,3,5,43,16,2,1,2,1,51,9,0,1,1,0,3,0,1,1,3,2,1,1,1,43
11,9,1,1,4,4,5,27,12,2,0,4,2,55,20,2,2,3,0,62,9,1,2,1,0,1,2,1,2,3,1,1,1,1,53
13,10,2,1,5,6,7,21,7,0,2,5,0,43,16,1,2,4,0,48,8,0,1,1,0,1,3,1,0,3,1,2,2,2,41
14,10,2,1,5,0,5,30,12,1,0,5,0,61,21,2,2,4,0,74,13,1,2,2,0,0,3,1,0,1,1,0,1,1,63
13,10,1,1,6,5,6,29,12,2,1,5,0,50,17,2,2,4,0,61,11,0,2,1,0,1,2,2,2,3,3,2,1,2,52
17,12,3,1,3,6,3,28,9,2,1,3,3,47,15,2,1,2,1,56,10,0,2,1,0,1,3,1,1,3,3,2,2,1,48
14,10,2,2,3,4,3,22,7,1,3,3,0,37,13,1,3,2,0,45,9,1,3,1,0,3,2,2,0,3,0,2,0,1,38
18,12,2,1,4,3,4,29,9,1,1,4,0,53,17,2,2,2,0,49,2,0,2,0,0,1,2,3,2,0,3,2,2,1,42
15,11,2,2,4,6,4,26,9,1,1,4,1,45,16,1,1,3,0,44,5,1,3,1,0,3,3,3,2,1,3,1,2,2,37
9,7,2,1,1,8,5,13,5,2,1,1,6,10,2,2,3,0,4,10,3,2,3,0,5,0,1,3,3,3,0,0,2,1,9
0,0,0,1,0,8,3,0,0,1,2,0,1,0,3,1,2,0,0,0,0,1,2,0,2,0,3,3,2,3,0,0,2,2,0
9,7,1,1,2,7,4,17,7,2,1,1,8,18,4,1,1,0,7,21,5,1,1,0,2,1,0,1,0,3,1,2,2,1,17
14,10,1,1,6,3,6,27,10,1,0,5,5,56,21,3,2,3,0,61,8,1,1,1,0,3,0,1,3,3,2,1,1,1,52
10,8,2,1,1,8,3,14,5,1,1,1,4,8,0,1,2,0,0,3,0,1,1,0,0,2,1,1,1,2,3,0,2,1,2
12,10,1,2,4,6,5,27,11,2,2,5,0,52,19,1,1,3,0,64,11,1,1,1,0,1,2,2,1,0,1,2,1,0,54
21,14,2,1,6,4,6,38,13,2,1,6,0,63,19,2,1,4,0,68,8,0,1,1,0,1,1,1,3,0,2,2,1,0,58
19,13,2,1,6,3,6,29,9,1,2,5,0,49,15,1,3,3,0,53,8,0,2,1,0,2,1,1,2,3,3,0,0,2,45
13,10,1,1,7,1,6,30,13,2,1,6,0,52,17,1,1,4,0,63,11,1,3,1,0,3,2,3,0,3,2,1,0,1,53
9,8,1,2,3,1,3,19,8,1,2,3,3,38,15,2,2,2,2,45,8,1,2,1,0,2,0,2,2,0,1,0,1,0,38
16,12,2,1,4,4,3,26,8,1,2,3,0,41,13,2,2,2,0,42,6,1,2,1,0,0,1,1,3,2,2,1,2,1,35
18,12,1,0,6,5,6,30,11,1,0,5,0,55,18,2,1,3,0,56,6,0,3,1,0,1,3,1,3,3,3,2,1,2,48
6,5,3,2,1,8,3,9,4,1,0,1,4,4,0,3,1,0,0,6,5,1,1,0,0,2,1,0,2,0,2,0,1,1,5
16,11,3,1,2,8,6,12,0,1,2,0,8,7,0,1,2,0,7,9,4,0,2,0,2,2,0,0,0,3,3,0,0,1,8
12,9,1,1,6,2,6,25,11,1,2,6,0,47,16,1,2,5,0,55,10,1,2,2,0,3,3,2,1,0,2,1,1,0,47
17,12,2,1,6,4,6,36,13,2,3,6,0,61,18,2,1,4,0,67,9,1,1,1,0,2,2,3,2,0,1,0,1,0,57
11,9,0,1,6,5,6,22,9,1,2,6,2,45,16,2,3,4,0,48,7,0,3,1,0,0,1,2,3,3,2,1,1,2,41
7,6,0,1,3,7,4,16,7,1,1,3,3,34,14,1,1,2,0,48,12,1,2,1,0,2,2,1,2,1,0,0,2,1,41
13,10,1,1,5,5,6,24,9,1,1,4,0,37,12,0,3,3,0,39,6,0,1,1,0,2,2,3,1,1,3,0,2,1,33
7,7,1,3,3,6,4,13,6,1,0,1,8,17,6,1,2,1,5,11,0,0,3,0,3,2,0,0,1,1,2,0,0,2,10
13,10,1,2,6,2,6,29,13,2,2,6,0,53,18,1,1,4,0,62,10,0,1,1,0,1,1,2,2,1,2,1,1,2,53
12,9,1,1,4,0,3,26,10,2,1,4,0,42,13,2,2,2,0,35,0,0,3,0,0,0,1,1,2,1,2,0,1,1,30
14,10,2,2,5,7,6,22,7,1,1,2,8,31,8,2,2,1,1,34,6,1,2,0,0,2,0,0,3,3,1,0,0,2,29
15,10,1,1,5,7,7,24,9,1,1,5,2,46,16,1,2,3,0,53,9,0,1,1,0,1,3,1,3,2,1,2,2,1,45
9,8,0,3,7,2,7,27,12,1,0,7,3,56,21,1,1,5,0,71,13,0,2,2,0,2,0,0,2,1,2,0,0,2,61
9,7,0,1,6,2,5,26,12,1,1,5,0,48,17,2,1,3,0,56,9,0,1,1,0,1,3,2,2,1,0,1,0,2,48
12,9,2,0,2,7,5,20,7,1,0,2,4,33,10,1,2,1,0,34,4,0,3,0,0,0,1,1,1,3,0,0,1,2,29
26,17,3,0,5,6,6,38,10,3,3,3,6,56,15,1,3,2,0,57,7,1,2,1,0,1,0,2,3,1,1,2,1,1,49
8,7,2,1,1,8,3,9,4,1,1,1,6,4,0,2,3,0,3,0,0,1,3,0,0,0,0,0,2,3,1,0,1,2,0
8,7,1,1,3,7,6,19,9,2,2,2,4,31,11,1,3,1,3,30,4,1,2,0,2,3,2,2,2,2,0,2,0,0,25
16,11,2,1,3,0,4,31,11,2,1,3,0,50,15,2,1,2,0,59,10,2,2,1,0,0,2,0,1,3,1,0,0,2,50
16,12,2,3,6,1,6,22,7,0,2,5,3,41,14,1,2,3,0,55,12,1,2,1,0,3,0,3,1,3,0,1,2,1,47
13,10,2,3,3,5,4,30,12,2,2,3,6,49,15,2,2,2,2,56,9,2,2,1,2,3,0,0,2,2,0,1,0,1,47
17,12,2,1,4,7,6,25,8,2,0,2,7,43,14,1,2,2,4,47,7,0,1,1,5,1,0,1,0,3,0,2,2,2,40
11,8,0,1,7,3,6,25,11,1,2,7,0,45,16,1,3,5,0,57,13,2,2,2,0,1,1,3,3,1,3,1,2,2,49
14,11,1,1,4,5,4,25,9,1,0,4,0,38,13,1,2,2,0,37,4,0,3,0,0,0,3,1,2,2,0,0,2,1,31
25,16,3,1,7,5,6,40,11,1,2,6,3,57,15,1,2,4,0,61,7,0,1,1,0,2,1,3,3,1,2,0,1,1,52
12,9,1,1,4,2,4,23,9,1,2,5,0,40,14,1,2,4,0,46,9,0,3,1,0,1,2,1,0,1,1,2,1,2,39
13,10,1,0,5,5,6,29,12,2,1,4,0,51,16,1,2,3,1,56,8,0,2,1,0,0,3,3,0,0,1,0,1,0,47
19,14,2,1,6,2,6,32,11,1,0,5,2,56,18,1,2,3,3,64,10,1,2,1,4,0,0,1,0,3,0,0,2,2,54
17,12,2,1,4,0,4,25,8,1,2,4,0,44,15,1,2,3,0,47,6,0,3,1,1,3,0,3,2,3,0,0,2,2,40
10,9,1,1,5,2,6,26,12,2,0,5,0,43,13,1,2,3,0,54,10,0,1,1,0,1,3,1,0,3,0,1,1,2,46
9,7,1,3,3,8,6,19,8,2,1,2,4,24,7,1,1,1,0,26,5,0,1,0,0,2,3,1,2,0,3,0,1,0,22
11,8,0,3,4,4,4,24,11,2,0,3,0,43,14,1,1,2,0,53,11,0,1,1,0,2,2,0,2,0,0,0,0,0,45
26,17,3,1,6,1,7,46,14,2,3,6,0,72,20,3,1,5,0,89,15,1,2,2,0,3,2,2,1,1,0,1,0,1,76
9,7,1,2,3,3,3,19,8,1,2,3,0,35,13,2,2,2,0,42,9,1,2,1,0,3,3,3,1,1,3,2,2,2,36
12,10,1,1,5,4,5,31,14,2,1,5,0,57,19,1,2,3,0,62,9,0,3,1,0,1,2,1,3,0,1,1,1,0,52
10,7,0,3,7,0,7,27,13,2,3,6,0,53,20,2,1,4,1,61,9,0,1,1,0,3,2,3,0,2,2,1,2,1,51
3,4,1,1,1,8,5,3,3,1,1,1,6,22,14,2,1,1,3,15,0,0,1,0,0,1,0,1,1,0,3,1,2,0,13
0,0,1,2,0,8,6,0,0,2,1,0,3,0,0,1,1,0,0,0,0,2,2,0,1,2,3,0,2,2,0,1,0,0,0
3,4,1,2,1,8,5,1,0,1,2,0,8,0,1,2,1,0,6,0,0,0,1,0,1,3,0,1,1,1,3,2,1,1,0
19,13,2,2,7,4,7,37,14,3,1,7,0,61,18,1,2,5,0,71,11,1,2,2,0,3,1,1,3,3,1,1,1,2,60
14,11,2,3,5,5,5,28,11,2,2,5,0,48,16,1,2,3,0,59,10,0,2,1,0,2,3,3,2,2,3,0,2,1,51
10,8,0,2,6,2,6,26,13,2,2,6,6,47,15,1,2,4,2,55,9,1,3,1,0,3,0,0,2,2,1,2,1,0,46
9,7,2,1,1,8,5,11,4,1,3,1,2,19,8,1,1,1,1,22,5,1,2,0,0,0,3,3,2,0,2,0,1,1,19
12,9,1,2,5,2,6,18,6,0,3,4,6,32,13,2,2,2,4,41,10,0,2,1,0,3,0,3,1,3,3,0,2,0,34
9,7,2,1,1,8,6,14,5,1,0,1,3,26,9,1,2,1,0,26,4,0,1,0,0,0,2,1,3,1,1,1,1,2,22
16,11,1,1,5,5,6,34,14,2,1,5,0,52,14,1,1,3,0,56,7,0,1,1,0,1,1,3,1,3,1,1,2,1,48
8,7,1,2,5,0,6,25,12,2,2,5,0,50,18,2,1,4,0,54,8,1,3,1,0,3,2,1,1,3,1,1,2,2,46
23,16,3,0,6,5,6,34,10,2,3,6,2,54,16,0,3,4,3,66,12,1,1,1,0,0,1,3,0,2,2,1,1,0,56
10,9,2,1,3,7,4,23,9,3,2,3,1,44,16,3,1,2,0,38,1,0,1,0,0,0,3,3,1,1,0,1,1,2,32
17,13,3,1,5,4,5,32,11,2,1,5,1,54,16,0,1,4,0,63,10,0,3,1,0,3,1,0,2,1,2,2,0,2,53
14,11,1,1,6,0,6,31,13,2,3,5,0,53,17,1,1,3,0,60,10,1,1,1,0,1,0,2,3,0,2,1,0,0,51
6,6,2,1,1,8,6,5,3,0,3,1,5,1,0,2,2,0,1,1,3,2,2,0,0,3,2,3,1,3,2,2,2,2,1
15,11,1,2,6,4,6,30,11,1,3,5,0,55,19,2,1,4,0,58,7,1,2,1,0,1,3,3,0,3,1,2,2,2,49
17,13,3,1,5,4,5,25,9,2,2,4,1,42,13,2,3,3,0,48,8,0,3,1,0,0,2,1,2,3,3,0,2,2,41
12,10,1,1,6,2,6,23,9,0,2,6,1,52,20,1,2,4,1,68,15,2,1,1,0,0,1,1,0,1,1,0,1,1,58
10,8,0,3,5,1,6,21,9,1,2,4,0,42,15,1,3,3,0,49,9,1,2,1,0,3,3,0,3,3,0,1,0,2,42
11,8,1,2,5,2,4,24,10,2,1,4,0,44,15,1,1,3,0,54,10,0,1,1,0,2,2,2,1,1,1,0,0,2,46
13,11,2,1,5,1,5,33,13,2,2,5,0,66,23,3,3,4,0,79,13,0,2,2,0,3,2,1,1,3,0,2,0,2,67
14,10,1,1,5,0,5,32,13,2,0,5,0,50,15,1,1,3,0,55,8,1,2,1,0,0,1,1,3,1,1,0,2,2,46
10,8,1,1,2,6,3,23,10,2,2,2,0,31,8,0,2,1,0,30,4,0,3,0,0,1,3,2,2,0,1,1,0,0,25
4,5,0,1,2,8,7,7,4,2,1,1,8,25,13,2,1,1,5,28,6,2,1,0,2,3,0,2,2,3,1,2,1,2,24
14,11,1,1,6,4,6,28,11,2,1,6,1,50,17,0,2,4,0,51,6,0,3,1,0,3,1,1,1,2,3,2,2,0,43
15,11,2,1,3,4,3,21,7,2,2,2,0,37,13,0,3,2,0,49,11,1,3,1,0,0,1,0,0,3,3,0,0,1,41
6,6,1,1,2,8,6,16,8,1,1,2,5,21,6,2,1,1,6,15,0,0,2,0,5,1,1,0,0,0,0,2,0,1,13
11,9,2,1,3,6,5,19,8,1,3,3,1,38,15,2,2,2,0,44,9,2,3,1,0,0,1,3,3,3,0,1,2,2,38
7,7,0,1,5,7,7,21,10,1,0,5,4,46,17,2,1,3,0,57,11,1,2,1,0,3,2,0,1,1,0,1,0,2,49
16,11,2,0,6,2,6,25,8,1,2,6,1,52,20,2,2,4,0,56,7,1,3,1,0,1,1,3,1,2,0,2,2,0,47
12,8,1,1,7,1,6,34,16,3,2,7,0,57,17,1,2,5,0,65,11,1,2,2,0,1,3,3,2,3,0,2,0,1,56
12,10,1,1,4,2,4,20,7,0,2,4,0,46,18,2,2,3,0,51,8,3,2,1,0,0,2,3,2,3,0,0,2,2,44
8,8,1,3,4,3,5,22,11,1,1,4,0,40,14,2,2,2,0,47,8,1,1,1,0,3,1,3,3,0,1,1,1,0,40
0,1,3,1,0,8,3,1,3,1,2,0,6,1,2,1,2,0,3,0,0,2,3,0,0,1,0,1,1,2,1,2,2,1,0
6,5,1,3,2,7,3,17,10,2,1,2,2,24,8,2,2,1,0,19,1,1,2,0,0,2,2,1,2,3,3,0,1,2,16
14,10,1,2,6,0,5,29,12,1,1,6,0,59,21,2,1,4,0,69,12,1,2,1,0,1,2,0,0,1,0,2,0,1,58
11,8,1,1,3,8,6,24,10,2,2,4,2,51,18,2,2,3,3,57,8,0,1,1,0,1,3,3,0,2,1,2,2,0,48
14,10,1,1,4,7,5,24,9,1,1,3,3,38,12,1,2,2,0,42,6,1,3,1,0,0,3,1,1,1,1,1,2,2,36
17,12,2,1,6,2,6,31,10,2,3,6,0,45,13,1,2,3,0,54,9,0,1,1,0,3,3,3,3,2,3,2,2,0,46
21,14,2,1,7,5,6,32,9,1,2,7,0,57,19,2,2,5,0,74,14,1,2,2,0,0,2,1,1,3,3,1,1,2,63
9,7,1,2,3,7,4,16,7,1,1,3,5,35,14,0,1,2,0,45,9,0,1,1,0,2,1,1,3,3,0,0,2,2,38
16,11,1,3,7,3,7,30,12,2,2,6,0,56,18,2,3,4,0,58,7,1,1,1,0,2,3,3,0,3,3,0,1,2,50
14,10,1,1,5,5,5,31,12,2,3,5,0,55,18,2,2,3,0,62,9,1,1,1,0,1,1,2,0,1,2,2,0,2,53
17,11,1,1,6,2,6,33,12,2,1,5,4,57,19,1,2,4,0,57,6,0,3,1,0,2,0,3,2,1,1,0,1,2,48
14,10,2,1,5,5,6,35,14,2,0,5,2,54,14,1,1,3,0,59,9,2,2,1,0,2,1,1,2,1,3,0,2,2,50
0,3,2,2,0,8,6,0,0,1,1,0,3,0,0,1,2,0,0,0,0,2,2,0,0,1,1,3,1,3,1,2,1,1,0
17,12,2,2,5,6,6,31,11,2,1,4,1,44,13,0,2,3,1,50,7,0,3,1,0,1,1,1,0,3,1,2,1,2,43
0,3,3,1,0,8,3,0,2,2,1,0,5,6,6,1,2,0,0,5,3,1,1,0,0,3,1,0,2,3,2,2,0,1,4
11,8,1,0,2,5,3,20,8,1,1,2,4,29,9,1,1,1,0,27,4,2,2,0,0,1,0,0,1,2,1,2,0,1,23
16,11,2,0,4,6,5,31,11,2,2,4,2,52,16,2,1,3,0,63,11,1,2,1,0,1,3,1,1,1,3,1,2,2,53
4,4,0,2,1,8,4,8,4,1,1,1,4,28,14,2,1,1,3,22,0,0,2,0,4,3,2,0,0,1,0,1,1,1,19
13,9,0,0,6,0,7,33,14,3,1,6,0,54,16,2,2,4,0,69,13,2,1,2,2,3,2,1,2,3,0,1,1,2,59
14,10,3,1,2,7,4,26,10,2,1,2,1,43,13,1,2,2,0,48,8,1,3,1,0,3,3,3,3,3,1,2,2,2,41
18,13,2,1,4,7,6,36,13,2,0,3,4,54,14,2,2,2,0,61,10,1,1,1,0,2,1,1,1,3,0,0,1,2,52
13,9,2,3,4,4,4,25,10,2,1,4,0,42,14,1,2,3,0,47,8,0,2,1,0,2,1,1,3,2,0,0,2,1,40
12,9,1,1,3,5,3,24,10,2,2,3,1,42,14,2,3,3,0,49,8,0,2,1,0,1,2,3,3,3,1,2,2,1,42
11,9,2,3,3,7,5,6,0,1,1,0,8,1,0,1,1,0,7,6,5,2,1,0,4,3,0,0,0,0,2,2,0,0,5
13,9,1,1,4,4,4,18,6,1,2,3,6,16,2,2,1,0,8,16,3,0,1,0,2,1,0,2,0,3,3,2,1,2,14
13,10,2,1,2,7,4,21,7,1,2,2,1,28,7,1,3,1,3,27,3,2,1,0,0,1,3,3,0,3,3,1,2,2,23
8,7,1,2,2,7,3,15,7,1,3,2,2,29,11,1,1,1,0,32,6,2,1,0,0,2,1,2,2,1,2,0,0,2,27
18,13,3,2,3,1,3,28,9,2,1,3,0,50,16,1,2,2,0,42,0,1,2,0,0,1,1,2,2,2,1,2,1,1,36
0,0,1,2,0,8,5,0,2,2,2,0,3,0,0,2,1,0,0,1,3,0,2,0,0,2,3,1,3,1,0,0,1,2,1
13,10,2,2,6,2,7,22,8,1,2,6,0,49,19,2,1,4,0,51,7,0,2,1,0,3,1,3,2,2,0,2,1,0,43
9,7,0,3,3,6,4,22,10,2,2,3,1,34,11,1,3,2,1,27,0,0,1,0,0,3,3,3,0,3,2,1,1,2,23
10,8,1,1,6,3,5,22,11,2,1,5,2,53,22,2,1,4,0,62,9,0,2,1,0,0,0,3,1,2,1,0,2,0,53
13,10,1,0,3,7,7,23,8,2,2,2,2,34,9,1,3,1,0,33,4,0,1,0,0,1,3,3,3,3,1,2,2,2,28
13,10,2,1,3,7,6,24,10,2,1,3,5,48,18,3,3,3,0,57,10,0,2,1,0,0,0,0,3,2,3,1,0,1,48
11,9,2,1,3,7,6,24,9,3,2,2,4,35,10,1,2,1,0,32,3,1,2,0,0,1,1,3,3,0,3,1,2,0,27
12,9,1,3,5,0,6,26,11,2,0,5,0,54,19,1,2,4,0,57,7,1,3,1,0,3,0,1,0,3,1,2,2,2,49
18,13,2,3,6,5,6,26,7,0,2,6,3,59,23,3,1,4,5,67,10,0,3,1,3,3,1,3,0,2,2,2,2,0,57
23,15,2,1,6,4,7,34,11,1,2,7,4,64,22,1,2,6,3,85,17,2,2,2,3,0,0,1,0,2,0,0,2,0,72
17,11,2,1,5,2,5,33,12,2,0,5,0,58,19,1,1,3,0,62,8,0,2,1,0,0,1,1,3,1,3,1,2,2,52
14,10,1,2,5,7,7,24,9,2,1,2,8,35,10,2,1,1,2,36,4,1,3,0,1,2,0,0,3,0,0,0,0,0,30
20,13,3,1,4,5,4,32,9,1,2,4,2,54,17,1,2,3,0,56,6,0,2,1,0,1,2,3,2,3,3,1,2,2,48
15,10,1,2,6,1,7,32,13,2,2,6,0,53,16,1,2,5,0,68,14,1,1,2,0,1,2,1,1,2,1,2,2,0,58
15,12,2,1,5,2,5,35,15,3,1,5,0,50,14,1,2,3,0,55,7,1,2,1,0,2,2,2,2,1,1,0,1,2,47
11,8,1,1,4,7,6,19,7,1,0,3,5,41,15,2,2,2,5,46,7,1,1,1,1,3,2,1,0,3,1,2,2,1,39
13,9,1,2,5,5,6,27,10,1,2,4,3,48,16,2,2,3,0,58,11,0,1,1,0,3,2,2,1,1,3,2,0,2,49
14,10,2,1,3,6,4,21,7,0,3,3,3,38,13,1,2,2,0,49,11,0,2,1,0,3,1,3,1,2,0,2,2,0,42
19,12,2,1,7,3,6,32,11,1,1,7,0,51,15,0,1,5,0,62,11,0,2,2,0,0,1,2,0,3,1,0,0,2,53
16,11,2,2,3,8,7,30,11,2,1,3,3,42,12,2,2,2,0,34,0,0,2,0,0,3,1,1,3,1,3,2,0,1,29
11,9,3,3,3,8,6,15,5,2,3,1,8,10,0,2,2,0,8,13,5,2,1,0,3,3,0,3,0,0,2,2,2,1,11
14,10,2,2,4,1,5,20,7,0,0,4,1,45,18,2,1,3,0,49,6,0,2,1,0,1,0,0,2,1,0,2,1,1,42
16,12,2,1,6,2,5,28,10,2,2,6,0,55,20,1,1,5,0,70,14,2,2,2,0,0,2,0,1,3,0,0,1,2,59
8,7,0,1,4,5,5,24,12,2,2,4,2,51,19,1,1,3,0,58,9,0,2,1,0,3,2,3,3,1,0,1,2,1,50
17,12,2,2,6,2,6,28,10,2,3,5,0,48,16,2,2,3,0,60,12,1,1,1,0,0,1,3,2,2,2,0,1,1,51
15,11,2,1,4,5,5,27,10,2,1,4,3,51,19,1,1,3,2,57,9,1,2,1,0,2,3,0,0,1,2,0,1,2,49
10,8,0,1,6,4,6,27,12,2,0,7,1,45,15,0,3,5,0,50,9,0,2,2,0,0,1,1,3,2,2,0,1,0,43
9,8,1,2,6,5,6,19,9,1,1,4,7,26,8,1,2,1,8,19,0,0,3,0,4,2,0,3,0,2,3,0,0,1,16
0,0,1,1,0,8,7,0,1,2,2,0,6,3,4,3,3,0,0,0,1,1,2,0,0,2,1,2,3,2,0,0,1,0,0
10,8,1,2,2,8,4,15,5,2,1,1,7,20,6,1,2,1,2,14,0,0,2,0,0,0,0,1,2,1,2,1,1,2,12
15,10,3,2,2,8,7,26,10,3,2,2,3,32,7,1,2,1,0,23,0,0,2,0,0,0,1,2,2,3,1,0,1,1,20
17,12,2,1,6,6,7,28,10,2,3,6,1,47,15,1,2,3,0,48,6,0,2,1,0,1,1,3,2,3,0,1,2,2,41
11,8,1,3,4,2,4,23,9,1,1,4,0,46,17,2,2,3,0,48,7,0,2,1,0,3,1,3,1,3,1,1,1,1,41
10,8,1,1,4,4,4,19,8,3,1,2,7,28,9,2,2,1,0,24,1,0,2,0,0,2,0,0,3,2,1,0,0,0,20
8,7,1,0,2,6,3,17,7,2,2,1,0,10,0,2,1,0,0,13,4,0,2,0,0,0,1,3,1,0,2,0,2,1,11
11,8,1,3,4,6,5,22,9,1,1,4,1,39,14,1,2,3,0,45,7,1,2,1,0,3,2,3,3,1,2,0,2,1,38
9,8,1,2,4,7,6,8,2,1,2,0,8,4,0,2,1,0,2,1,2,0,2,0,0,2,0,3,3,1,2,0,2,2,1
17,12,2,1,6,3,6,30,11,1,2,7,0,53,17,2,2,4,0,54,6,2,1,1,0,0,2,0,0,3,1,1,0,2,46
17,11,3,1,4,7,6,24,8,1,2,3,3,37,11,1,1,2,0,32,3,0,1,0,0,1,3,3,3,1,3,2,2,2,27
17,12,2,1,4,6,6,33,12,2,1,4,2,49,13,1,2,2,1,53,7,1,2,1,0,2,3,0,0,0,3,0,0,1,45
12,10,1,1,4,3,4,22,8,1,2,4,2,40,14,1,2,3,4,51,11,1,1,1,0,0,0,3,0,1,2,1,2,1,43
